Order ID,Product,Category,Price,Quantity,Location,Order Date
ORD-04853,Shoes,Clothing,800.63,8,Los Angeles,2024-07-03
ORD-04854,Shoes,Clothing,237.89,2,Los Angeles,2024-01-11
ORD-04855,Tablet,Electronics,908.88,9,New York,2024-06-19
ORD-04856,Blender,Home & Kitchen,489.11,4,Chicago,2024-05-14
ORD-04857,Cookware,Home & Kitchen,110.7,1,Los Angeles,2024-05-02
ORD-04858,Jacket,Clothing,62.89,2,Los Angeles,2024-05-19
ORD-04859,Textbook,Books,166.37,3,Los Angeles,2024-10-09
ORD-04860,Biography,Books,790.31,6,Houston,2024-07-10
ORD-04861,Tablet,Electronics,889.0,3,New York,2024-07-20
ORD-04862,Doll,Toys,794.15,10,San Francisco,2024-09-02
ORD-04863,Vacuum Cleaner,Home & Kitchen,217.53,1,New York,2024-05-21
ORD-04864,Biography,Books,914.33,8,Houston,2024-04-30
ORD-04865,Vacuum Cleaner,Home & Kitchen,291.4,6,Houston,2024-01-21
ORD-04866,Laptop,Electronics,757.43,6,New York,2024-08-07
ORD-04867,Tablet,Electronics,997.24,5,Los Angeles,2024-05-02
ORD-04868,Tablet,Electronics,787.07,4,Chicago,2024-08-17
ORD-04869,Jacket,Clothing,784.25,4,Chicago,2024-02-25
ORD-04870,Yoga Mat,Sports,893.91,10,Chicago,2024-02-14
ORD-04871,Puzzle,Toys,161.33,5,New York,2024-08-06
ORD-04872,Textbook,Books,189.06,6,Chicago,2024-08-07
ORD-04873,Building Blocks,Toys,536.57,4,New York,2024-10-01
ORD-04874,Action Figure,Toys,36.5,7,New York,2023-12-19
ORD-04875,Tablet,Electronics,799.4,10,Chicago,2023-12-07
ORD-04876,Football,Sports,996.76,1,Houston,2024-09-02
ORD-04877,Jacket,Clothing,563.33,7,Houston,2024-09-04
ORD-04878,Non-Fiction,Books,567.53,5,Chicago,2023-12-06
ORD-04879,Vacuum Cleaner,Home & Kitchen,52.48,5,San Francisco,2023-11-30
ORD-04880,Football,Sports,221.54,4,Los Angeles,2024-10-03
ORD-04881,Tennis Racket,Sports,720.41,4,San Francisco,2023-12-20
ORD-04882,Microwave,Home & Kitchen,485.72,6,Houston,2024-11-02
ORD-04883,Microwave,Home & Kitchen,876.89,1,Houston,2024-09-21
ORD-04884,Cookware,Home & Kitchen,264.34,1,San Francisco,2024-09-14
ORD-04885,Action Figure,Toys,407.84,4,Houston,2024-09-14
ORD-04886,Vacuum Cleaner,Home & Kitchen,154.4,6,New York,2024-01-19
ORD-04887,Building Blocks,Toys,641.08,10,Houston,2024-09-10
ORD-04888,Phone,Electronics,586.05,5,New York,2024-09-21
ORD-04889,Textbook,Books,304.06,5,Chicago,2024-11-13
ORD-04890,Jeans,Clothing,905.96,6,San Francisco,2024-07-31
ORD-04891,Doll,Toys,51.38,8,Los Angeles,2024-08-31
ORD-04892,Fiction,Books,268.3,2,New York,2024-11-21
ORD-04893,Basketball,Sports,524.95,8,Houston,2024-06-18
ORD-04894,Fiction,Books,220.99,4,New York,2024-02-06
ORD-04895,Building Blocks,Toys,383.03,9,Los Angeles,2024-09-27
ORD-04896,Basketball,Sports,461.71,9,Houston,2024-11-19
ORD-04897,Tablet,Electronics,908.63,7,Houston,2023-12-15
ORD-04898,Puzzle,Toys,93.79,8,New York,2024-09-16
ORD-04899,Building Blocks,Toys,261.42,2,Houston,2024-09-05
ORD-04900,Building Blocks,Toys,867.88,10,Chicago,2024-04-07
ORD-04901,Cookware,Home & Kitchen,546.61,1,Houston,2024-08-04
ORD-04902,Blender,Home & Kitchen,253.66,10,Los Angeles,2024-05-05
ORD-04903,Shoes,Clothing,655.95,9,Houston,2023-12-11
ORD-04904,Jeans,Clothing,372.08,6,Los Angeles,2024-02-15
ORD-04905,Vacuum Cleaner,Home & Kitchen,310.8,8,Los Angeles,2024-10-27
ORD-04906,Jeans,Clothing,102.44,5,Los Angeles,2024-02-20
ORD-04907,Doll,Toys,961.41,2,San Francisco,2024-03-31
ORD-04908,Action Figure,Toys,951.17,2,Chicago,2024-07-08
ORD-04909,Action Figure,Toys,185.88,6,Chicago,2024-04-15
ORD-04910,Laptop,Electronics,735.56,4,Chicago,2024-07-03
ORD-04911,Jeans,Clothing,31.34,5,Houston,2024-08-09
ORD-04912,Shoes,Clothing,400.13,5,Los Angeles,2024-08-31
ORD-04913,Laptop,Electronics,479.35,5,Houston,2024-01-09
ORD-04914,Headphones,Electronics,692.45,8,Chicago,2024-01-11
ORD-04915,Building Blocks,Toys,536.3,2,Houston,2024-03-28
ORD-04916,Football,Sports,231.91,2,Chicago,2024-06-19
ORD-04917,Action Figure,Toys,708.79,10,Los Angeles,2024-03-31
ORD-04918,Jeans,Clothing,262.58,7,San Francisco,2024-11-13
ORD-04919,Jeans,Clothing,391.85,9,Chicago,2024-06-19
ORD-04920,Cookware,Home & Kitchen,603.55,2,San Francisco,2024-02-25
ORD-04921,Blender,Home & Kitchen,83.08,8,Chicago,2024-04-27
ORD-04922,Fiction,Books,997.55,2,Houston,2024-08-14
ORD-04923,Cookware,Home & Kitchen,300.05,1,Chicago,2024-02-10
ORD-04924,Jacket,Clothing,38.61,8,New York,2024-11-20
ORD-04925,Textbook,Books,17.71,8,Los Angeles,2024-10-09
ORD-04926,Blender,Home & Kitchen,857.42,10,Los Angeles,2024-10-19
ORD-04927,Non-Fiction,Books,539.87,4,San Francisco,2024-02-05
ORD-04928,Blender,Home & Kitchen,76.22,7,Los Angeles,2024-05-09
ORD-04929,Jacket,Clothing,678.38,10,Chicago,2024-10-09
ORD-04930,Blender,Home & Kitchen,801.27,6,Los Angeles,2024-09-04
ORD-04931,Jeans,Clothing,929.52,10,San Francisco,2024-02-21
ORD-04932,Tablet,Electronics,420.97,1,New York,2024-11-11
ORD-04933,Basketball,Sports,146.45,9,Chicago,2024-03-10
ORD-04934,Jacket,Clothing,62.53,3,Chicago,2024-02-15
ORD-04935,Building Blocks,Toys,463.42,1,San Francisco,2024-10-10
ORD-04936,Football,Sports,851.4,2,Houston,2024-05-18
ORD-04937,Fiction,Books,151.23,7,Houston,2024-07-17
ORD-04938,Tablet,Electronics,962.56,9,Los Angeles,2024-07-16
ORD-04939,Jeans,Clothing,607.96,2,Los Angeles,2024-10-07
ORD-04940,Non-Fiction,Books,923.85,10,Chicago,2024-03-18
ORD-04941,Biography,Books,509.17,3,New York,2024-08-07
ORD-04942,Vacuum Cleaner,Home & Kitchen,365.59,1,San Francisco,2024-10-24
ORD-04943,Non-Fiction,Books,196.7,1,Los Angeles,2024-07-15
ORD-04944,Puzzle,Toys,756.66,10,New York,2024-06-22
ORD-04945,Yoga Mat,Sports,81.6,8,New York,2024-06-04
ORD-04946,Jacket,Clothing,307.3,3,Houston,2024-02-18
ORD-04947,Shoes,Clothing,337.02,8,Chicago,2023-12-31
ORD-04948,Vacuum Cleaner,Home & Kitchen,631.73,5,Los Angeles,2024-11-09
ORD-04949,Tablet,Electronics,170.19,4,Chicago,2024-05-25
ORD-04950,Biography,Books,861.54,9,Los Angeles,2024-11-28
ORD-04951,Fiction,Books,287.73,7,New York,2024-03-15
ORD-04952,Doll,Toys,545.15,10,New York,2024-05-23
ORD-04953,Doll,Toys,770.13,4,Houston,2024-02-26
ORD-04954,Textbook,Books,156.84,4,San Francisco,2024-01-16
ORD-04955,Jeans,Clothing,198.55,9,Chicago,2024-10-14
ORD-04956,Microwave,Home & Kitchen,935.23,4,Chicago,2024-01-19
ORD-04957,Tennis Racket,Sports,749.85,4,Houston,2024-06-18
ORD-04958,Basketball,Sports,753.48,10,Los Angeles,2024-05-19
ORD-04959,Headphones,Electronics,364.06,10,Chicago,2024-06-02
ORD-04960,Non-Fiction,Books,512.75,3,New York,2024-09-05
ORD-04961,Cookware,Home & Kitchen,336.56,2,Chicago,2024-07-24
ORD-04962,Microwave,Home & Kitchen,935.09,1,New York,2024-09-19
ORD-04963,Jacket,Clothing,406.46,9,New York,2024-07-04
ORD-04964,Phone,Electronics,233.78,8,New York,2024-03-18
ORD-04965,Doll,Toys,711.94,4,San Francisco,2024-07-26
ORD-04966,Laptop,Electronics,268.86,1,New York,2024-06-16
ORD-04967,Yoga Mat,Sports,59.79,8,Houston,2024-02-13
ORD-04968,Textbook,Books,966.85,2,Chicago,2024-05-29
ORD-04969,Blender,Home & Kitchen,815.53,9,San Francisco,2024-11-25
ORD-04970,Football,Sports,732.89,8,Los Angeles,2024-11-03
ORD-04971,Laptop,Electronics,673.5,7,Houston,2024-04-12
ORD-04972,Headphones,Electronics,117.51,9,Los Angeles,2024-08-20
ORD-04973,Action Figure,Toys,364.84,1,Chicago,2024-01-26
ORD-04974,Blender,Home & Kitchen,10.72,2,Houston,2024-01-11
ORD-04975,Jeans,Clothing,46.87,3,Houston,2024-03-08
ORD-04976,Textbook,Books,90.8,3,San Francisco,2024-09-11
ORD-04977,Vacuum Cleaner,Home & Kitchen,575.14,6,Houston,2024-08-28
ORD-04978,Football,Sports,125.62,6,San Francisco,2024-03-11
ORD-04979,Cookware,Home & Kitchen,539.15,5,New York,2024-06-24
ORD-04980,Microwave,Home & Kitchen,395.83,7,Los Angeles,2024-07-28
ORD-04981,Phone,Electronics,775.1,5,Chicago,2024-11-20
ORD-04982,Textbook,Books,589.94,4,New York,2024-08-11
ORD-04983,Textbook,Books,945.95,2,New York,2024-08-10
ORD-04984,Vacuum Cleaner,Home & Kitchen,208.11,2,Houston,2024-10-19
ORD-04985,Football,Sports,952.32,1,Los Angeles,2024-11-16
ORD-04986,Phone,Electronics,925.11,1,New York,2024-08-10
ORD-04987,Blender,Home & Kitchen,330.5,7,Los Angeles,2024-05-18
ORD-04988,Building Blocks,Toys,767.27,7,New York,2024-02-08
ORD-04989,Doll,Toys,313.56,5,San Francisco,2024-01-19
ORD-04990,Headphones,Electronics,716.62,6,San Francisco,2024-01-16
ORD-04991,Cookware,Home & Kitchen,895.92,8,Chicago,2024-08-17
ORD-04992,Yoga Mat,Sports,82.33,3,San Francisco,2024-10-31
ORD-04993,Jacket,Clothing,987.43,3,New York,2024-07-16
ORD-04994,Puzzle,Toys,989.32,7,Houston,2024-07-27
ORD-04995,Laptop,Electronics,7.58,8,New York,2024-11-21
ORD-04996,Laptop,Electronics,948.56,6,Chicago,2023-12-11
ORD-04997,Yoga Mat,Sports,840.45,3,Los Angeles,2024-02-26
ORD-04998,Action Figure,Toys,875.88,4,Los Angeles,2023-12-14
ORD-04999,Headphones,Electronics,771.36,1,Houston,2024-01-22
ORD-05000,Jeans,Clothing,601.43,9,Los Angeles,2024-03-18
ORD-05001,Action Figure,Toys,778.06,4,Houston,2024-09-09
ORD-05002,Tennis Racket,Sports,554.15,1,Chicago,2024-09-07
ORD-05003,Fiction,Books,79.63,7,Houston,2023-12-25
ORD-05004,Tablet,Electronics,694.13,10,San Francisco,2023-12-09
ORD-05005,Basketball,Sports,632.68,10,Chicago,2023-12-10
ORD-05006,Tennis Racket,Sports,702.07,10,Los Angeles,2024-03-15
ORD-05007,Action Figure,Toys,837.12,9,New York,2024-01-07
ORD-05008,Biography,Books,565.62,8,Chicago,2024-10-26
ORD-05009,Non-Fiction,Books,292.08,3,New York,2024-04-11
ORD-05010,Action Figure,Toys,888.49,9,Houston,2024-05-28
ORD-05011,Textbook,Books,338.58,8,Chicago,2024-05-04
ORD-05012,Cookware,Home & Kitchen,845.14,7,San Francisco,2024-10-05
ORD-05013,Doll,Toys,855.82,9,Houston,2024-08-21
ORD-05014,Tablet,Electronics,535.69,5,Chicago,2024-03-31
ORD-05015,Cookware,Home & Kitchen,365.42,9,San Francisco,2024-01-23
ORD-05016,Tablet,Electronics,27.28,5,Los Angeles,2024-05-12
ORD-05017,Textbook,Books,372.7,5,Houston,2024-04-13
ORD-05018,Football,Sports,688.57,3,San Francisco,2024-05-24
ORD-05019,Biography,Books,205.94,9,New York,2024-11-22
ORD-05020,Football,Sports,403.7,6,Houston,2024-02-05
ORD-05021,Vacuum Cleaner,Home & Kitchen,88.93,5,Los Angeles,2023-12-07
ORD-05022,Doll,Toys,480.07,4,Chicago,2024-01-31
ORD-05023,Vacuum Cleaner,Home & Kitchen,916.51,4,Chicago,2024-09-30
ORD-05024,Jacket,Clothing,975.19,4,Los Angeles,2024-05-19
ORD-05025,Shoes,Clothing,724.78,3,Chicago,2024-06-04
ORD-05026,Shoes,Clothing,355.69,10,Chicago,2024-11-06
ORD-05027,Laptop,Electronics,717.67,9,Chicago,2024-08-28
ORD-05028,Fiction,Books,824.01,5,New York,2024-02-13
ORD-05029,Vacuum Cleaner,Home & Kitchen,694.68,9,Chicago,2024-04-08
ORD-05030,Football,Sports,106.26,5,San Francisco,2024-10-22
ORD-05031,Phone,Electronics,331.87,3,New York,2024-09-03
ORD-05032,Puzzle,Toys,130.35,10,New York,2024-08-07
ORD-05033,Puzzle,Toys,248.51,2,San Francisco,2024-05-29
ORD-05034,Tennis Racket,Sports,300.8,10,San Francisco,2024-03-22
ORD-05035,Tablet,Electronics,991.04,7,Los Angeles,2024-04-24
ORD-05036,Microwave,Home & Kitchen,665.95,3,New York,2024-06-12
ORD-05037,Blender,Home & Kitchen,578.75,4,New York,2024-11-17
ORD-05038,Jeans,Clothing,659.5,7,New York,2024-05-31
ORD-05039,Tennis Racket,Sports,135.86,7,Los Angeles,2023-12-20
ORD-05040,Jacket,Clothing,892.76,10,New York,2024-08-07
ORD-05041,Doll,Toys,767.66,2,New York,2024-07-01
ORD-05042,Jeans,Clothing,588.57,8,Chicago,2024-10-06
ORD-05043,Tennis Racket,Sports,559.86,2,Chicago,2024-10-13
ORD-05044,Blender,Home & Kitchen,150.26,10,Chicago,2024-03-11
ORD-05045,Basketball,Sports,118.99,1,Chicago,2024-03-10
ORD-05046,Jeans,Clothing,659.73,9,Los Angeles,2024-06-25
ORD-05047,Jacket,Clothing,60.69,4,New York,2024-01-25
ORD-05048,Football,Sports,635.47,4,San Francisco,2024-05-10
ORD-05049,Doll,Toys,135.82,1,New York,2024-05-09
ORD-05050,Tennis Racket,Sports,790.92,8,New York,2024-02-09
ORD-05051,Biography,Books,101.33,5,Chicago,2024-09-25
ORD-05052,Jacket,Clothing,962.82,10,Houston,2024-06-15
ORD-05053,Tablet,Electronics,966.62,10,San Francisco,2024-11-26
ORD-05054,Cookware,Home & Kitchen,254.47,7,New York,2023-12-11
ORD-05055,Football,Sports,737.15,5,Houston,2024-03-02
ORD-05056,Action Figure,Toys,699.93,4,New York,2024-04-16
ORD-05057,Yoga Mat,Sports,571.47,8,New York,2024-01-18
ORD-05058,Phone,Electronics,499.01,5,Houston,2024-09-08
ORD-05059,Textbook,Books,540.33,2,New York,2024-10-31
ORD-05060,Non-Fiction,Books,65.98,5,Los Angeles,2024-09-02
ORD-05061,Puzzle,Toys,525.65,10,New York,2024-04-23
ORD-05062,Microwave,Home & Kitchen,933.73,2,Chicago,2024-07-01
ORD-05063,Building Blocks,Toys,82.15,10,New York,2023-12-31
ORD-05064,Jeans,Clothing,384.45,5,San Francisco,2024-06-02
ORD-05065,Non-Fiction,Books,132.66,8,Chicago,2024-04-16
ORD-05066,Fiction,Books,80.69,1,Chicago,2024-02-26
ORD-05067,Vacuum Cleaner,Home & Kitchen,818.97,6,New York,2024-09-22
ORD-05068,Phone,Electronics,220.69,8,Los Angeles,2024-04-09
ORD-05069,Basketball,Sports,635.06,3,New York,2024-10-21
ORD-05070,Phone,Electronics,114.39,10,Los Angeles,2024-04-18
ORD-05071,Building Blocks,Toys,163.24,8,San Francisco,2024-04-07
ORD-05072,Tennis Racket,Sports,372.13,9,Houston,2024-01-25
ORD-05073,Laptop,Electronics,478.0,5,New York,2024-03-07
ORD-05074,Shoes,Clothing,722.77,1,New York,2024-06-13
ORD-05075,Microwave,Home & Kitchen,292.29,10,Houston,2024-09-10
ORD-05076,Yoga Mat,Sports,664.37,8,Houston,2024-06-01
ORD-05077,Yoga Mat,Sports,641.06,1,San Francisco,2024-06-16
ORD-05078,Football,Sports,273.98,2,Houston,2024-09-20
ORD-05079,Tablet,Electronics,181.55,3,Los Angeles,2024-10-16
ORD-05080,Vacuum Cleaner,Home & Kitchen,165.89,8,New York,2024-05-06
ORD-05081,Shirt,Clothing,465.5,1,New York,2024-08-23
ORD-05082,Microwave,Home & Kitchen,720.01,4,San Francisco,2024-07-04
ORD-05083,Shirt,Clothing,848.46,3,New York,2024-01-30
ORD-05084,Tablet,Electronics,345.88,8,New York,2023-12-10
ORD-05085,Action Figure,Toys,54.14,1,Chicago,2024-09-20
ORD-05086,Shoes,Clothing,366.81,6,New York,2024-05-11
ORD-05087,Doll,Toys,211.58,6,Chicago,2024-01-19
ORD-05088,Phone,Electronics,283.67,1,Chicago,2024-02-12
ORD-05089,Microwave,Home & Kitchen,936.32,7,New York,2024-11-23
ORD-05090,Football,Sports,28.05,7,Chicago,2024-02-10
ORD-05091,Shirt,Clothing,784.82,1,Chicago,2024-08-09
ORD-05092,Doll,Toys,9.13,6,Los Angeles,2024-04-07
ORD-05093,Phone,Electronics,545.48,10,Chicago,2024-05-27
ORD-05094,Headphones,Electronics,507.77,7,Chicago,2024-05-01
ORD-05095,Non-Fiction,Books,670.42,7,Houston,2024-01-14
ORD-05096,Vacuum Cleaner,Home & Kitchen,844.79,8,New York,2024-06-02
ORD-05097,Vacuum Cleaner,Home & Kitchen,308.86,5,Los Angeles,2024-06-26
ORD-05098,Football,Sports,627.31,7,San Francisco,2024-11-25
ORD-05099,Doll,Toys,439.24,2,Houston,2024-11-09
ORD-05100,Textbook,Books,706.57,8,New York,2024-11-06
ORD-05101,Blender,Home & Kitchen,739.45,5,San Francisco,2024-04-17
ORD-05102,Blender,Home & Kitchen,843.36,1,New York,2024-03-10
ORD-05103,Yoga Mat,Sports,419.11,7,Chicago,2024-11-05
ORD-05104,Phone,Electronics,801.18,7,New York,2024-01-14
ORD-05105,Textbook,Books,62.57,2,San Francisco,2024-11-28
ORD-05106,Textbook,Books,553.52,6,Houston,2023-12-02
ORD-05107,Laptop,Electronics,59.12,7,Houston,2024-03-16
ORD-05108,Blender,Home & Kitchen,335.14,3,Houston,2024-09-19
ORD-05109,Tablet,Electronics,793.22,3,Houston,2024-01-06
ORD-05110,Jacket,Clothing,359.28,4,Chicago,2024-04-14
ORD-05111,Cookware,Home & Kitchen,970.09,10,San Francisco,2024-10-15
ORD-05112,Phone,Electronics,507.66,9,Chicago,2024-10-20
ORD-05113,Vacuum Cleaner,Home & Kitchen,613.92,8,San Francisco,2024-11-12
ORD-05114,Cookware,Home & Kitchen,244.69,3,San Francisco,2024-01-14
ORD-05115,Shirt,Clothing,927.05,2,New York,2024-05-31
ORD-05116,Jeans,Clothing,298.12,7,San Francisco,2024-05-03
ORD-05117,Phone,Electronics,692.86,7,Houston,2024-10-11
ORD-05118,Vacuum Cleaner,Home & Kitchen,487.56,1,Los Angeles,2024-08-21
ORD-05119,Textbook,Books,175.16,2,Chicago,2024-04-17
ORD-05120,Puzzle,Toys,43.58,2,Houston,2024-04-15
ORD-05121,Vacuum Cleaner,Home & Kitchen,546.85,3,New York,2024-01-09
ORD-05122,Yoga Mat,Sports,817.32,2,Los Angeles,2024-06-04
ORD-05123,Building Blocks,Toys,356.71,10,Los Angeles,2024-05-30
ORD-05124,Tablet,Electronics,302.9,2,Los Angeles,2024-06-30
ORD-05125,Microwave,Home & Kitchen,974.93,1,New York,2023-12-14
ORD-05126,Shirt,Clothing,635.67,5,New York,2024-03-29
ORD-05127,Yoga Mat,Sports,884.32,2,San Francisco,2024-01-03
ORD-05128,Shoes,Clothing,68.72,4,Houston,2024-03-04
ORD-05129,Yoga Mat,Sports,15.98,6,Los Angeles,2024-03-22
ORD-05130,Fiction,Books,815.26,3,Los Angeles,2024-05-20
ORD-05131,Tablet,Electronics,250.75,7,Houston,2024-06-27
ORD-05132,Phone,Electronics,808.2,1,Houston,2024-08-27
ORD-05133,Shoes,Clothing,116.1,5,Los Angeles,2024-08-27
ORD-05134,Headphones,Electronics,106.23,5,Chicago,2024-09-09
ORD-05135,Shoes,Clothing,768.78,3,New York,2024-09-28
ORD-05136,Microwave,Home & Kitchen,276.37,9,New York,2024-09-24
ORD-05137,Basketball,Sports,709.37,6,Chicago,2024-06-04
ORD-05138,Cookware,Home & Kitchen,622.85,1,Houston,2024-02-09
ORD-05139,Action Figure,Toys,134.18,1,New York,2024-11-07
ORD-05140,Tennis Racket,Sports,761.41,9,San Francisco,2024-04-12
ORD-05141,Football,Sports,836.53,9,Chicago,2024-06-05
ORD-05142,Basketball,Sports,796.92,6,San Francisco,2024-09-08
ORD-05143,Yoga Mat,Sports,44.87,4,San Francisco,2024-08-01
ORD-05144,Headphones,Electronics,825.83,1,Houston,2024-01-21
ORD-05145,Football,Sports,221.08,10,Chicago,2024-09-13
ORD-05146,Basketball,Sports,212.03,1,New York,2024-04-01
ORD-05147,Blender,Home & Kitchen,768.01,1,Los Angeles,2024-09-23
ORD-05148,Jacket,Clothing,149.34,5,New York,2024-09-26
ORD-05149,Laptop,Electronics,777.71,9,San Francisco,2023-12-06
ORD-05150,Action Figure,Toys,851.6,5,Chicago,2024-02-10
ORD-05151,Headphones,Electronics,245.98,10,Chicago,2024-08-27
ORD-05152,Biography,Books,847.8,10,Los Angeles,2024-09-12
ORD-05153,Jeans,Clothing,296.52,5,San Francisco,2024-08-30
ORD-05154,Shirt,Clothing,45.27,6,Houston,2024-08-06
ORD-05155,Doll,Toys,744.99,8,New York,2024-03-03
ORD-05156,Puzzle,Toys,97.15,1,Houston,2024-10-27
ORD-05157,Fiction,Books,133.08,6,New York,2024-07-01
ORD-05158,Biography,Books,732.08,7,Chicago,2024-07-09
ORD-05159,Blender,Home & Kitchen,150.25,6,Chicago,2024-02-22
ORD-05160,Doll,Toys,546.46,2,Los Angeles,2024-07-12
ORD-05161,Jacket,Clothing,148.74,9,New York,2024-09-24
ORD-05162,Yoga Mat,Sports,410.97,4,San Francisco,2024-08-14
ORD-05163,Cookware,Home & Kitchen,617.19,5,Los Angeles,2024-07-16
ORD-05164,Action Figure,Toys,566.08,6,San Francisco,2024-11-12
ORD-05165,Football,Sports,64.47,3,San Francisco,2024-10-10
ORD-05166,Shirt,Clothing,761.69,2,New York,2024-05-27
ORD-05167,Shoes,Clothing,398.22,7,Houston,2024-03-28
ORD-05168,Cookware,Home & Kitchen,18.75,9,San Francisco,2024-10-16
ORD-05169,Microwave,Home & Kitchen,265.03,3,Houston,2024-09-08
ORD-05170,Jeans,Clothing,764.08,5,New York,2024-02-16
ORD-05171,Puzzle,Toys,965.41,1,New York,2024-02-07
ORD-05172,Tablet,Electronics,821.95,5,San Francisco,2024-01-01
ORD-05173,Microwave,Home & Kitchen,715.23,1,Chicago,2023-12-10
ORD-05174,Microwave,Home & Kitchen,468.42,7,Chicago,2024-03-31
ORD-05175,Microwave,Home & Kitchen,298.31,10,Los Angeles,2024-05-01
ORD-05176,Blender,Home & Kitchen,593.17,6,Los Angeles,2024-06-11
ORD-05177,Vacuum Cleaner,Home & Kitchen,150.21,1,New York,2023-12-15
ORD-05178,Yoga Mat,Sports,391.66,4,Los Angeles,2024-09-26
ORD-05179,Tennis Racket,Sports,333.48,3,Chicago,2024-08-11
ORD-05180,Fiction,Books,583.58,3,San Francisco,2024-09-24
ORD-05181,Headphones,Electronics,99.95,7,Houston,2024-11-18
ORD-05182,Non-Fiction,Books,96.15,3,Los Angeles,2024-02-16
ORD-05183,Action Figure,Toys,93.88,1,Chicago,2023-12-29
ORD-05184,Action Figure,Toys,999.05,4,Chicago,2024-11-04
ORD-05185,Puzzle,Toys,822.03,10,Chicago,2023-12-16
ORD-05186,Jacket,Clothing,327.67,8,Houston,2024-04-16
ORD-05187,Shirt,Clothing,839.97,4,New York,2024-02-17
ORD-05188,Jeans,Clothing,863.08,3,Houston,2024-08-14
ORD-05189,Headphones,Electronics,729.46,7,Chicago,2024-10-07
ORD-05190,Yoga Mat,Sports,432.6,7,Houston,2024-11-03
ORD-05191,Basketball,Sports,498.94,9,Chicago,2024-08-23
ORD-05192,Vacuum Cleaner,Home & Kitchen,746.18,3,Los Angeles,2024-05-04
ORD-05193,Cookware,Home & Kitchen,683.96,1,Houston,2024-07-27
ORD-05194,Microwave,Home & Kitchen,140.07,6,Houston,2024-04-06
ORD-05195,Microwave,Home & Kitchen,391.17,4,Chicago,2024-04-21
ORD-05196,Football,Sports,830.49,4,Chicago,2024-05-30
ORD-05197,Doll,Toys,131.7,9,New York,2024-08-09
ORD-05198,Headphones,Electronics,438.78,2,Los Angeles,2024-01-14
ORD-05199,Fiction,Books,330.59,8,San Francisco,2023-12-15
ORD-05200,Fiction,Books,769.65,5,Los Angeles,2024-04-13
ORD-05201,Vacuum Cleaner,Home & Kitchen,788.43,4,San Francisco,2024-04-17
ORD-05202,Microwave,Home & Kitchen,447.49,2,Houston,2024-09-27
ORD-05203,Shirt,Clothing,123.53,2,San Francisco,2024-05-31
ORD-05204,Non-Fiction,Books,9.82,2,New York,2024-03-03
ORD-05205,Jacket,Clothing,99.84,9,San Francisco,2024-09-05
ORD-05206,Doll,Toys,604.58,8,Los Angeles,2024-10-25
ORD-05207,Biography,Books,684.2,6,Chicago,2024-09-02
ORD-05208,Biography,Books,411.79,5,Chicago,2024-08-26
ORD-05209,Phone,Electronics,813.45,8,Houston,2024-04-20
ORD-05210,Textbook,Books,221.79,2,Houston,2024-11-23
ORD-05211,Textbook,Books,804.15,3,Los Angeles,2024-05-29
ORD-05212,Yoga Mat,Sports,99.2,5,Los Angeles,2024-01-15
ORD-05213,Tennis Racket,Sports,181.53,10,New York,2024-01-30
ORD-05214,Shirt,Clothing,716.22,9,New York,2024-04-17
ORD-05215,Cookware,Home & Kitchen,729.41,4,New York,2024-03-02
ORD-05216,Shoes,Clothing,163.08,4,New York,2024-09-16
ORD-05217,Headphones,Electronics,308.2,4,San Francisco,2024-09-18
ORD-05218,Building Blocks,Toys,106.39,8,New York,2024-01-28
ORD-05219,Biography,Books,334.59,5,San Francisco,2024-04-06
ORD-05220,Puzzle,Toys,524.48,4,New York,2024-03-23
ORD-05221,Football,Sports,633.42,10,Chicago,2024-04-30
ORD-05222,Cookware,Home & Kitchen,198.02,7,Los Angeles,2024-11-11
ORD-05223,Yoga Mat,Sports,543.27,8,Houston,2024-07-18
ORD-05224,Jeans,Clothing,992.93,3,Houston,2024-08-19
ORD-05225,Blender,Home & Kitchen,293.41,1,New York,2024-05-14
ORD-05226,Tablet,Electronics,92.58,4,Chicago,2024-05-19
ORD-05227,Tennis Racket,Sports,429.95,10,San Francisco,2024-08-25
ORD-05228,Shirt,Clothing,873.4,6,San Francisco,2024-04-09
ORD-05229,Cookware,Home & Kitchen,279.52,6,Los Angeles,2024-11-11
ORD-05230,Blender,Home & Kitchen,597.33,5,New York,2024-11-09
ORD-05231,Blender,Home & Kitchen,625.03,9,San Francisco,2024-05-01
ORD-05232,Puzzle,Toys,264.36,1,New York,2023-12-16
ORD-05233,Cookware,Home & Kitchen,477.71,1,Houston,2024-10-30
ORD-05234,Doll,Toys,880.98,10,Chicago,2023-12-09
ORD-05235,Headphones,Electronics,157.06,1,Los Angeles,2024-06-13
ORD-05236,Football,Sports,953.26,9,New York,2024-08-26
ORD-05237,Puzzle,Toys,179.34,4,Los Angeles,2024-07-31
ORD-05238,Microwave,Home & Kitchen,579.65,8,San Francisco,2024-06-27
ORD-05239,Action Figure,Toys,774.12,6,Houston,2024-11-13
ORD-05240,Basketball,Sports,471.47,1,Houston,2024-02-20
ORD-05241,Headphones,Electronics,652.08,9,Houston,2024-06-12
ORD-05242,Vacuum Cleaner,Home & Kitchen,121.71,4,Los Angeles,2024-04-02
ORD-05243,Biography,Books,632.09,1,San Francisco,2024-08-08
ORD-05244,Fiction,Books,402.05,10,San Francisco,2024-07-11
